value,weatherElement_Id
"3",5996
"11.7",5997
"22",5998
"129.9",5999
"13.8",6000
"20.0",6001
"5",6002
"21.5",6003
"10.0",6004
"5",6005
"72",6006
"46",6007
"3",6008
"1017.7",6009
"14",6010
"100.0",6011
"19.8",6012
"25.2",6013
"4",6014
"14.9",6015
"6",6016
"102.8",6017
"29.2",6018
"20.0",6019
"22",6020
"40.2",6021
"20.0",6022
"22",6023
"77",6024
"56",6025
"19",6026
"980.5",6027
"16",6028
"102.5",6029
"18.0",6030
"28.2",6031
"4",6032
"11.5",6033
"8",6034
"49.6",6035
"7.0",6036
"90.0",6037
"7",6038
"13.3",6039
"70.0",6040
"18",6041
"72",6042
"39",6043
"17",6044
"1019.9",6045
"8",6046
"145.4",6047
